label	seqnames	start	end	width	strand
e80a_olap_1249	chr3	67352059	67352459	401	*
e80a_olap_1250	chr3	67481847	67482247	401	*
e80a_olap_1251	chr3	68936109	68936509	401	*
e80a_olap_1252	chr3	75556764	75557164	401	*
e80a_olap_1253	chr3	75921003	75921403	401	*
e80a_olap_1254	chr3	75952714	75953114	401	*
e80a_olap_1255	chr3	79192470	79192870	401	*
e80a_olap_1256	chr3	79255933	79256333	401	*
e80a_olap_1257	chr3	79268241	79268641	401	*
e80a_olap_1258	chr3	79275881	79276281	401	*
e80a_olap_1259	chr3	79311916	79312316	401	*
e80a_olap_1260	chr3	79591943	79592343	401	*
e80a_olap_1261	chr3	79628669	79629069	401	*
e80a_olap_1262	chr3	82049392	82049792	401	*
e80a_olap_1263	chr3	82136946	82137346	401	*
e80a_olap_1264	chr3	82357758	82358158	401	*
e80a_olap_1265	chr3	83009979	83010379	401	*
e80a_olap_1266	chr3	83480020	83480420	401	*
e80a_olap_1267	chr3	83632945	83633345	401	*
e80a_olap_1268	chr3	84220810	84221210	401	*
e80a_olap_1269	chr3	84232357	84232757	401	*
e80a_olap_1270	chr3	84244113	84244513	401	*
e80a_olap_1271	chr3	84247817	84248217	401	*
e80a_olap_1272	chr3	84253605	84254005	401	*
e80a_olap_1273	chr3	84259447	84259847	401	*
e80a_olap_1274	chr3	84582513	84582913	401	*
e80a_olap_1275	chr3	84952144	84952544	401	*
e80a_olap_1276	chr3	85369376	85369776	401	*
e80a_olap_1277	chr3	85523485	85523885	401	*
e80a_olap_1278	chr3	85656726	85657126	401	*
e80a_olap_1279	chr3	85678797	85679197	401	*
e80a_olap_1280	chr3	85681162	85681562	401	*
e80a_olap_1281	chr3	85885881	85886281	401	*
e80a_olap_1282	chr3	86544762	86545162	401	*
e80a_olap_1283	chr3	86572588	86572988	401	*
e80a_olap_1284	chr3	86826549	86826949	401	*
e80a_olap_1285	chr3	87111433	87111833	401	*
e80a_olap_1286	chr3	87112296	87112696	401	*
e80a_olap_1287	chr3	87125708	87126108	401	*
e80a_olap_1288	chr3	87160935	87161335	401	*
e80a_olap_1289	chr3	87165377	87165777	401	*
e80a_olap_1290	chr3	87654066	87654466	401	*
e80a_olap_1291	chr3	87885659	87886059	401	*
e80a_olap_1292	chr3	88138251	88138651	401	*
e80a_olap_1293	chr3	88141703	88142103	401	*
e80a_olap_1294	chr3	88147834	88148234	401	*
e80a_olap_1295	chr3	88152111	88152511	401	*
e80a_olap_1296	chr3	88237255	88237655	401	*
e80a_olap_1297	chr3	88296757	88297157	401	*
e80a_olap_1298	chr3	88324818	88325218	401	*
e80a_olap_1299	chr3	88425005	88425405	401	*
e80a_olap_1300	chr3	88513848	88514248	401	*
e80a_olap_1301	chr3	88587276	88587676	401	*
e80a_olap_1302	chr3	88622259	88622659	401	*
e80a_olap_1303	chr3	89101774	89102174	401	*
e80a_olap_1304	chr3	89145574	89145974	401	*
e80a_olap_1305	chr3	89177074	89177474	401	*
e80a_olap_1306	chr3	89202716	89203116	401	*
e80a_olap_1307	chr3	89384715	89385115	401	*
e80a_olap_1308	chr3	89393549	89393949	401	*
e80a_olap_1309	chr3	89411759	89412159	401	*
e80a_olap_1310	chr3	89607342	89607742	401	*
e80a_olap_1311	chr3	89998519	89998919	401	*
e80a_olap_1312	chr3	90292758	90293158	401	*
e80a_olap_1313	chr3	90475902	90476302	401	*
e80a_olap_1314	chr3	90509395	90509795	401	*
e80a_olap_1315	chr3	94277051	94277451	401	*
e80a_olap_1316	chr3	94309907	94310307	401	*
e80a_olap_1317	chr3	94360726	94361126	401	*
e80a_olap_1318	chr3	94412850	94413250	401	*
e80a_olap_1319	chr3	94448277	94448677	401	*
e80a_olap_1320	chr3	94473806	94474206	401	*
e80a_olap_1321	chr3	94483008	94483408	401	*
e80a_olap_1322	chr3	94984576	94984976	401	*
e80a_olap_1323	chr3	95014232	95014632	401	*
e80a_olap_1324	chr3	95015486	95015886	401	*
e80a_olap_1325	chr3	95100862	95101262	401	*
e80a_olap_1326	chr3	95106783	95107183	401	*
e80a_olap_1327	chr3	95133820	95134220	401	*
e80a_olap_1328	chr3	95434013	95434413	401	*
e80a_olap_1329	chr3	95517473	95517873	401	*
e80a_olap_1330	chr3	95624840	95625240	401	*
e80a_olap_1331	chr3	95893693	95894093	401	*
e80a_olap_1332	chr3	95928971	95929371	401	*
e80a_olap_1333	chr3	95933102	95933502	401	*
e80a_olap_1334	chr3	95997957	95998357	401	*
e80a_olap_1335	chr3	96091978	96092378	401	*
e80a_olap_1336	chr3	96094045	96094445	401	*
e80a_olap_1337	chr3	96099003	96099403	401	*
e80a_olap_1338	chr3	96106762	96107162	401	*
e80a_olap_1339	chr3	96134353	96134753	401	*
e80a_olap_1340	chr3	96593982	96594382	401	*
e80a_olap_1341	chr3	96629713	96630113	401	*
e80a_olap_1342	chr3	96695202	96695602	401	*
e80a_olap_1343	chr3	96698985	96699385	401	*
e80a_olap_1344	chr3	96767202	96767602	401	*
e80a_olap_1345	chr3	96828605	96829005	401	*
e80a_olap_1346	chr3	96905117	96905517	401	*
e80a_olap_1347	chr3	97657816	97658216	401	*
e80a_olap_1348	chr3	97767818	97768218	401	*
e80a_olap_1349	chr3	97911098	97911498	401	*
e80a_olap_1350	chr3	97914552	97914952	401	*
e80a_olap_1351	chr3	98045581	98045981	401	*
e80a_olap_1352	chr3	98077882	98078282	401	*
e80a_olap_1353	chr3	98203372	98203772	401	*
e80a_olap_1354	chr3	100382180	100382580	401	*
e80a_olap_1355	chr3	100496108	100496508	401	*
e80a_olap_1356	chr3	100538761	100539161	401	*
e80a_olap_1357	chr3	100921970	100922370	401	*
e80a_olap_1358	chr3	101197238	101197638	401	*
e80a_olap_1359	chr3	101390500	101390900	401	*
e80a_olap_1360	chr3	101555442	101555842	401	*
e80a_olap_1361	chr3	103171446	103171846	401	*
e80a_olap_1362	chr3	104017903	104018303	401	*
e80a_olap_1363	chr3	104476974	104477374	401	*
e80a_olap_1364	chr3	104511793	104512193	401	*
e80a_olap_1365	chr3	104560885	104561285	401	*
e80a_olap_1366	chr3	104577516	104577916	401	*
e80a_olap_1367	chr3	104637722	104638122	401	*
e80a_olap_1368	chr3	104640441	104640841	401	*
e80a_olap_1369	chr3	104667520	104667920	401	*
e80a_olap_1370	chr3	104674542	104674942	401	*
e80a_olap_1371	chr3	104694012	104694412	401	*
e80a_olap_1372	chr3	104773303	104773703	401	*
e80a_olap_1373	chr3	105072557	105072957	401	*
e80a_olap_1374	chr3	105272275	105272675	401	*
e80a_olap_1375	chr3	105699156	105699556	401	*
e80a_olap_1376	chr3	105704471	105704871	401	*
e80a_olap_1377	chr3	105835528	105835928	401	*
e80a_olap_1378	chr3	106001314	106001714	401	*
e80a_olap_1379	chr3	106721372	106721772	401	*
e80a_olap_1380	chr3	107333000	107333400	401	*
e80a_olap_1381	chr3	107631673	107632073	401	*
e80a_olap_1382	chr3	107680952	107681352	401	*
e80a_olap_1383	chr3	107694879	107695279	401	*
e80a_olap_1384	chr3	107901025	107901425	401	*
e80a_olap_1385	chr3	108092721	108093121	401	*
e80a_olap_1386	chr3	108094110	108094510	401	*
e80a_olap_1387	chr3	108279947	108280347	401	*
e80a_olap_1388	chr3	108363777	108364177	401	*
e80a_olap_1389	chr3	108593541	108593941	401	*
e80a_olap_1390	chr3	108711274	108711674	401	*
e80a_olap_1391	chr3	108955725	108956125	401	*
e80a_olap_1392	chr3	109030436	109030836	401	*
e80a_olap_1393	chr3	113630027	113630427	401	*
e80a_olap_1394	chr3	116007554	116007954	401	*
e80a_olap_1395	chr3	116370711	116371111	401	*
e80a_olap_1396	chr3	117081406	117081806	401	*
e80a_olap_1397	chr3	117159354	117159754	401	*
e80a_olap_1398	chr3	121291878	121292278	401	*
e80a_olap_1399	chr3	121349512	121349912	401	*
e80a_olap_1400	chr3	121509949	121510349	401	*
e80a_olap_1401	chr3	121581920	121582320	401	*
e80a_olap_1402	chr3	121937053	121937453	401	*
e80a_olap_1403	chr3	122044196	122044596	401	*
e80a_olap_1404	chr3	122053561	122053961	401	*
e80a_olap_1405	chr3	122202477	122202877	401	*
e80a_olap_1406	chr3	122262577	122262977	401	*
e80a_olap_1407	chr3	122277994	122278394	401	*
e80a_olap_1408	chr3	122369148	122369548	401	*
e80a_olap_1409	chr3	122419511	122419911	401	*
e80a_olap_1410	chr3	123508238	123508638	401	*
e80a_olap_1411	chr3	126574648	126575048	401	*
e80a_olap_1412	chr3	126598054	126598454	401	*
e80a_olap_1413	chr3	126612768	126613168	401	*
e80a_olap_1414	chr3	126634140	126634540	401	*
e80a_olap_1415	chr3	126643433	126643833	401	*
e80a_olap_1416	chr3	126769730	126770130	401	*
e80a_olap_1417	chr3	126782032	126782432	401	*
e80a_olap_1418	chr3	127036283	127036683	401	*
e80a_olap_1419	chr3	127116013	127116413	401	*
e80a_olap_1420	chr3	127162431	127162831	401	*
e80a_olap_1421	chr3	127163452	127163852	401	*
e80a_olap_1422	chr3	127208771	127209171	401	*
e80a_olap_1423	chr3	127627296	127627696	401	*
e80a_olap_1424	chr3	128040525	128040925	401	*
e80a_olap_1425	chr3	128230330	128230730	401	*
e80a_olap_1426	chr3	129536188	129536588	401	*
e80a_olap_1427	chr3	129548812	129549212	401	*
e80a_olap_1428	chr3	129649578	129649978	401	*
e80a_olap_1429	chr3	129651585	129651985	401	*
e80a_olap_1430	chr3	129725192	129725592	401	*
e80a_olap_1431	chr3	129803916	129804316	401	*
e80a_olap_1432	chr3	129805843	129806243	401	*
e80a_olap_1433	chr3	129943399	129943799	401	*
e80a_olap_1434	chr3	130409084	130409484	401	*
e80a_olap_1435	chr3	130698441	130698841	401	*
e80a_olap_1436	chr3	130709463	130709863	401	*
e80a_olap_1437	chr3	131270381	131270781	401	*
e80a_olap_1438	chr3	131347902	131348302	401	*
e80a_olap_1439	chr3	131558858	131559258	401	*
e80a_olap_1440	chr3	133162403	133162803	401	*
e80a_olap_1441	chr3	133335211	133335611	401	*
e80a_olap_1442	chr3	133338758	133339158	401	*
e80a_olap_1443	chr3	133600788	133601188	401	*
e80a_olap_1444	chr3	133616243	133616643	401	*
e80a_olap_1445	chr3	133617038	133617438	401	*
e80a_olap_1446	chr3	133876400	133876800	401	*
e80a_olap_1447	chr3	134237620	134238020	401	*
e80a_olap_1448	chr3	135438041	135438441	401	*
e80a_olap_1449	chr3	135682350	135682750	401	*
e80a_olap_1450	chr3	135687600	135688000	401	*
e80a_olap_1451	chr3	136380660	136381060	401	*
e80a_olap_1452	chr3	136693939	136694339	401	*
e80a_olap_1453	chr3	136830881	136831281	401	*
e80a_olap_1454	chr3	137741811	137742211	401	*
e80a_olap_1455	chr3	138042519	138042919	401	*
e80a_olap_1456	chr3	138144463	138144863	401	*
e80a_olap_1457	chr3	138779123	138779523	401	*
e80a_olap_1458	chr3	138813269	138813669	401	*
e80a_olap_1459	chr3	138840570	138840970	401	*
e80a_olap_1460	chr3	141461652	141462052	401	*
e80a_olap_1461	chr3	142436738	142437138	401	*
e80a_olap_1462	chr3	142710674	142711074	401	*
e80a_olap_1463	chr3	142726569	142726969	401	*
e80a_olap_1464	chr3	144203660	144204060	401	*
e80a_olap_1465	chr3	144714018	144714418	401	*
e80a_olap_1466	chr3	145028022	145028422	401	*
e80a_olap_1467	chr3	145923889	145924289	401	*
e80a_olap_1468	chr3	145964562	145964962	401	*
e80a_olap_1469	chr3	146039349	146039749	401	*
e80a_olap_1470	chr3	146107966	146108366	401	*
e80a_olap_1471	chr3	146193480	146193880	401	*
e80a_olap_1472	chr3	146386886	146387286	401	*
e80a_olap_1473	chr3	146392928	146393328	401	*
e80a_olap_1474	chr3	146494996	146495396	401	*
e80a_olap_1475	chr3	146521312	146521712	401	*
e80a_olap_1476	chr3	146682685	146683085	401	*
e80a_olap_1477	chr3	146728279	146728679	401	*
e80a_olap_1478	chr3	147966343	147966743	401	*
e80a_olap_1479	chr3	147967293	147967693	401	*
e80a_olap_1480	chr3	148847883	148848283	401	*
e80a_olap_1481	chr3	148964936	148965336	401	*
e80a_olap_1482	chr3	148989384	148989784	401	*
e80a_olap_1483	chr3	149219111	149219511	401	*
e80a_olap_1484	chr3	152336065	152336465	401	*
e80a_olap_1485	chr3	152348175	152348575	401	*
e80a_olap_1486	chr3	152351450	152351850	401	*
e80a_olap_1487	chr3	152353200	152353600	401	*
e80a_olap_1488	chr3	152371473	152371873	401	*
e80a_olap_1489	chr3	152380539	152380939	401	*
e80a_olap_1490	chr3	152761192	152761592	401	*
e80a_olap_1491	chr3	152981983	152982383	401	*
e80a_olap_1492	chr3	153084773	153085173	401	*
e80a_olap_1493	chr3	153184329	153184729	401	*
e80a_olap_1494	chr3	153935920	153936320	401	*
e80a_olap_1495	chr3	153943094	153943494	401	*
e80a_olap_1496	chr3	154189029	154189429	401	*
e80a_olap_1497	chr3	154193437	154193837	401	*
e80a_olap_1498	chr3	156385554	156385954	401	*
e80a_olap_1499	chr3	156559643	156560043	401	*
e80a_olap_1500	chr3	156651029	156651429	401	*
e80a_olap_1501	chr3	156694476	156694876	401	*
e80a_olap_1502	chr3	156870593	156870993	401	*
e80a_olap_1503	chr3	157064515	157064915	401	*
e80a_olap_1504	chr3	157772505	157772905	401	*
e80a_olap_1505	chr3	158057613	158058013	401	*
e80a_olap_1506	chr4	6034747	6035147	401	*
e80a_olap_1507	chr4	6635244	6635644	401	*
e80a_olap_1508	chr4	8417820	8418220	401	*
e80a_olap_1509	chr4	8423474	8423874	401	*
e80a_olap_1510	chr4	8799459	8799859	401	*
e80a_olap_1511	chr4	8840057	8840457	401	*
e80a_olap_1512	chr4	9080030	9080430	401	*
e80a_olap_1513	chr4	9118912	9119312	401	*
e80a_olap_1514	chr4	9649656	9650056	401	*
e80a_olap_1515	chr4	11006075	11006475	401	*
e80a_olap_1516	chr4	11074892	11075292	401	*
e80a_olap_1517	chr4	11485693	11486093	401	*
e80a_olap_1518	chr4	11579352	11579752	401	*
e80a_olap_1519	chr4	11714865	11715265	401	*
e80a_olap_1520	chr4	11851867	11852267	401	*
e80a_olap_1521	chr4	13742525	13742925	401	*
e80a_olap_1522	chr4	14826468	14826868	401	*
e80a_olap_1523	chr4	15902829	15903229	401	*
e80a_olap_1524	chr4	15951675	15952075	401	*
e80a_olap_1525	chr4	16163836	16164236	401	*
e80a_olap_1526	chr4	20240412	20240812	401	*
e80a_olap_1527	chr4	21847767	21848167	401	*
e80a_olap_1528	chr4	24631093	24631493	401	*
e80a_olap_1529	chr4	25275726	25276126	401	*
e80a_olap_1530	chr4	25281717	25282117	401	*
e80a_olap_1531	chr4	31121639	31122039	401	*
e80a_olap_1532	chr4	31225732	31226132	401	*
e80a_olap_1533	chr4	31853089	31853489	401	*
e80a_olap_1534	chr4	32246764	32247164	401	*
e80a_olap_1535	chr4	32297482	32297882	401	*
e80a_olap_1536	chr4	32326122	32326522	401	*
e80a_olap_1537	chr4	32413129	32413529	401	*
e80a_olap_1538	chr4	32481420	32481820	401	*
e80a_olap_1539	chr4	33030574	33030974	401	*
e80a_olap_1540	chr4	33047623	33048023	401	*
e80a_olap_1541	chr4	33072483	33072883	401	*
e80a_olap_1542	chr4	33125674	33126074	401	*
e80a_olap_1543	chr4	33146573	33146973	401	*
e80a_olap_1544	chr4	34550317	34550717	401	*
e80a_olap_1545	chr4	34682278	34682678	401	*
e80a_olap_1546	chr4	34684577	34684977	401	*
e80a_olap_1547	chr4	34771789	34772189	401	*
e80a_olap_1548	chr4	34785628	34786028	401	*
e80a_olap_1549	chr4	40156570	40156970	401	*
e80a_olap_1550	chr4	40164347	40164747	401	*
e80a_olap_1551	chr4	40257288	40257688	401	*
e80a_olap_1552	chr4	40310801	40311201	401	*
e80a_olap_1553	chr4	40471916	40472316	401	*
e80a_olap_1554	chr4	40559754	40560154	401	*
e80a_olap_1555	chr4	40805333	40805733	401	*
e80a_olap_1556	chr4	40815784	40816184	401	*
e80a_olap_1557	chr4	40848254	40848654	401	*
e80a_olap_1558	chr4	40853061	40853461	401	*
e80a_olap_1559	chr4	40948211	40948611	401	*
e80a_olap_1560	chr4	41124251	41124651	401	*
e80a_olap_1561	chr4	41246686	41247086	401	*
e80a_olap_1562	chr4	41314767	41315167	401	*
e80a_olap_1563	chr4	41348872	41349272	401	*
e80a_olap_1564	chr4	41390197	41390597	401	*
e80a_olap_1565	chr4	41513453	41513853	401	*
e80a_olap_1566	chr4	41528228	41528628	401	*
e80a_olap_1567	chr4	41569457	41569857	401	*
e80a_olap_1568	chr4	41619230	41619630	401	*
e80a_olap_1569	chr4	41741211	41741611	401	*
e80a_olap_1570	chr4	41757786	41758186	401	*
e80a_olap_1571	chr4	42904865	42905265	401	*
e80a_olap_1572	chr4	42949144	42949544	401	*
e80a_olap_1573	chr4	43000489	43000889	401	*
e80a_olap_1574	chr4	43031297	43031697	401	*
e80a_olap_1575	chr4	43045655	43046055	401	*
e80a_olap_1576	chr4	43068266	43068666	401	*
e80a_olap_1577	chr4	43082193	43082593	401	*
e80a_olap_1578	chr4	43493031	43493431	401	*
e80a_olap_1579	chr4	43537227	43537627	401	*
e80a_olap_1580	chr4	43604888	43605288	401	*
e80a_olap_1581	chr4	43656504	43656904	401	*
e80a_olap_1582	chr4	44028488	44028888	401	*
e80a_olap_1583	chr4	44163770	44164170	401	*
e80a_olap_1584	chr4	44187385	44187785	401	*
e80a_olap_1585	chr4	44633751	44634151	401	*
e80a_olap_1586	chr4	44728268	44728668	401	*
e80a_olap_1587	chr4	44756035	44756435	401	*
e80a_olap_1588	chr4	44805121	44805521	401	*
e80a_olap_1589	chr4	44807329	44807729	401	*
e80a_olap_1590	chr4	44813767	44814167	401	*
e80a_olap_1591	chr4	44967697	44968097	401	*
e80a_olap_1592	chr4	45012445	45012845	401	*
e80a_olap_1593	chr4	45203668	45204068	401	*
e80a_olap_1594	chr4	45263965	45264365	401	*
e80a_olap_1595	chr4	45341598	45341998	401	*
e80a_olap_1596	chr4	45540434	45540834	401	*
e80a_olap_1597	chr4	45605115	45605515	401	*
e80a_olap_1598	chr4	45940416	45940816	401	*
e80a_olap_1599	chr4	45967461	45967861	401	*
e80a_olap_1600	chr4	45973492	45973892	401	*
e80a_olap_1601	chr4	46006195	46006595	401	*
e80a_olap_1602	chr4	46026947	46027347	401	*
e80a_olap_1603	chr4	46100212	46100612	401	*
e80a_olap_1604	chr4	46277010	46277410	401	*
e80a_olap_1605	chr4	46355513	46355913	401	*
e80a_olap_1606	chr4	46564001	46564401	401	*
e80a_olap_1607	chr4	46595408	46595808	401	*
e80a_olap_1608	chr4	46645565	46645965	401	*
e80a_olap_1609	chr4	46766218	46766618	401	*
e80a_olap_1610	chr4	47474226	47474626	401	*
e80a_olap_1611	chr4	48279538	48279938	401	*
e80a_olap_1612	chr4	48606644	48607044	401	*
e80a_olap_1613	chr4	49583929	49584329	401	*
e80a_olap_1614	chr4	53195967	53196367	401	*
e80a_olap_1615	chr4	53396762	53397162	401	*
e80a_olap_1616	chr4	53475747	53476147	401	*
e80a_olap_1617	chr4	53509995	53510395	401	*
e80a_olap_1618	chr4	53512758	53513158	401	*
e80a_olap_1619	chr4	53600466	53600866	401	*
e80a_olap_1620	chr4	53620196	53620596	401	*
e80a_olap_1621	chr4	53776050	53776450	401	*
e80a_olap_1622	chr4	53782652	53783052	401	*
e80a_olap_1623	chr4	55005509	55005909	401	*
e80a_olap_1624	chr4	55077557	55077957	401	*
e80a_olap_1625	chr4	55216133	55216533	401	*
e80a_olap_1626	chr4	56864117	56864517	401	*
e80a_olap_1627	chr4	57214181	57214581	401	*
e80a_olap_1628	chr4	58990543	58990943	401	*
e80a_olap_1629	chr4	59012651	59013051	401	*
e80a_olap_1630	chr4	59069265	59069665	401	*
e80a_olap_1631	chr4	59353775	59354175	401	*
e80a_olap_1632	chr4	59599224	59599624	401	*
e80a_olap_1633	chr4	59658788	59659188	401	*
e80a_olap_1634	chr4	59668017	59668417	401	*
e80a_olap_1635	chr4	59677296	59677696	401	*
e80a_olap_1636	chr4	59696339	59696739	401	*
e80a_olap_1637	chr4	59815122	59815522	401	*
e80a_olap_1638	chr4	59816429	59816829	401	*
e80a_olap_1639	chr4	62207715	62208115	401	*
e80a_olap_1640	chr4	62289283	62289683	401	*
e80a_olap_1641	chr4	62294312	62294712	401	*
e80a_olap_1642	chr4	62468766	62469166	401	*
e80a_olap_1643	chr4	62525237	62525637	401	*
e80a_olap_1644	chr4	62649197	62649597	401	*
e80a_olap_1645	chr4	63124950	63125350	401	*
e80a_olap_1646	chr4	63389072	63389472	401	*
e80a_olap_1647	chr4	63473404	63473804	401	*
e80a_olap_1648	chr4	63490051	63490451	401	*
e80a_olap_1649	chr4	63491885	63492285	401	*
e80a_olap_1650	chr4	63493694	63494094	401	*
e80a_olap_1651	chr4	63501114	63501514	401	*
e80a_olap_1652	chr4	63967554	63967954	401	*
e80a_olap_1653	chr4	65126822	65127222	401	*
e80a_olap_1654	chr4	72197545	72197945	401	*
e80a_olap_1655	chr4	72381197	72381597	401	*
e80a_olap_1656	chr4	74038072	74038472	401	*
e80a_olap_1657	chr4	74242179	74242579	401	*
e80a_olap_1658	chr4	74250067	74250467	401	*
e80a_olap_1659	chr4	74257694	74258094	401	*
e80a_olap_1660	chr4	80906738	80907138	401	*
e80a_olap_1661	chr4	80916729	80917129	401	*
e80a_olap_1662	chr4	81253100	81253500	401	*
e80a_olap_1663	chr4	81423599	81423999	401	*
e80a_olap_1664	chr4	82593714	82594114	401	*
e80a_olap_1665	chr4	83146452	83146852	401	*
e80a_olap_1666	chr4	83285076	83285476	401	*
e80a_olap_1667	chr4	83334216	83334616	401	*
e80a_olap_1668	chr4	83524623	83525023	401	*
e80a_olap_1669	chr4	83596542	83596942	401	*
e80a_olap_1670	chr4	83656423	83656823	401	*
e80a_olap_1671	chr4	83775124	83775524	401	*
e80a_olap_1672	chr4	84448895	84449295	401	*
e80a_olap_1673	chr4	85306353	85306753	401	*
e80a_olap_1674	chr4	85319081	85319481	401	*
e80a_olap_1675	chr4	85352436	85352836	401	*
e80a_olap_1676	chr4	86019525	86019925	401	*
e80a_olap_1677	chr4	86380229	86380629	401	*
e80a_olap_1678	chr4	86611941	86612341	401	*
e80a_olap_1679	chr4	86867062	86867462	401	*
e80a_olap_1680	chr4	87201579	87201979	401	*
e80a_olap_1681	chr4	89122189	89122589	401	*
e80a_olap_1682	chr4	91334697	91335097	401	*
e80a_olap_1683	chr4	91375265	91375665	401	*
e80a_olap_1684	chr4	91376361	91376761	401	*
e80a_olap_1685	chr4	93094087	93094487	401	*
e80a_olap_1686	chr4	94503582	94503982	401	*
e80a_olap_1687	chr4	94614233	94614633	401	*
e80a_olap_1688	chr4	95052086	95052486	401	*
e80a_olap_1689	chr4	95967959	95968359	401	*
e80a_olap_1690	chr4	97772074	97772474	401	*
e80a_olap_1691	chr4	97773181	97773581	401	*
e80a_olap_1692	chr4	98560136	98560536	401	*
e80a_olap_1693	chr4	98717680	98718080	401	*
e80a_olap_1694	chr4	98923139	98923539	401	*
e80a_olap_1695	chr4	99193669	99194069	401	*
e80a_olap_1696	chr4	99199928	99200328	401	*
e80a_olap_1697	chr4	99206329	99206729	401	*
e80a_olap_1698	chr4	99219167	99219567	401	*
e80a_olap_1699	chr4	100382623	100383023	401	*
e80a_olap_1700	chr4	101069732	101070132	401	*
e80a_olap_1701	chr4	101265864	101266264	401	*
e80a_olap_1702	chr4	101550899	101551299	401	*
e80a_olap_1703	chr4	101647198	101647598	401	*
e80a_olap_1704	chr4	102005584	102005984	401	*
e80a_olap_1705	chr4	102087424	102087824	401	*
e80a_olap_1706	chr4	102224441	102224841	401	*
e80a_olap_1707	chr4	102505697	102506097	401	*
e80a_olap_1708	chr4	102560697	102561097	401	*
e80a_olap_1709	chr4	102771961	102772361	401	*
e80a_olap_1710	chr4	102773819	102774219	401	*
e80a_olap_1711	chr4	103113558	103113958	401	*
e80a_olap_1712	chr4	103314204	103314604	401	*
e80a_olap_1713	chr4	103699600	103700000	401	*
e80a_olap_1714	chr4	103731834	103732234	401	*
e80a_olap_1715	chr4	103736117	103736517	401	*
e80a_olap_1716	chr4	103815502	103815902	401	*
e80a_olap_1717	chr4	104443085	104443485	401	*
e80a_olap_1718	chr4	104465176	104465576	401	*
e80a_olap_1719	chr4	105334211	105334611	401	*
e80a_olap_1720	chr4	105584353	105584753	401	*
e80a_olap_1721	chr4	106048046	106048446	401	*
e80a_olap_1722	chr4	106650728	106651128	401	*
e80a_olap_1723	chr4	106826131	106826531	401	*
e80a_olap_1724	chr4	106989851	106990251	401	*
e80a_olap_1725	chr4	107004039	107004439	401	*
e80a_olap_1726	chr4	107075478	107075878	401	*
e80a_olap_1727	chr4	107126381	107126781	401	*
e80a_olap_1728	chr4	107128286	107128686	401	*
e80a_olap_1729	chr4	107133237	107133637	401	*
e80a_olap_1730	chr4	107278151	107278551	401	*
e80a_olap_1731	chr4	107688179	107688579	401	*
e80a_olap_1732	chr4	107743626	107744026	401	*
e80a_olap_1733	chr4	107866322	107866722	401	*
e80a_olap_1734	chr4	107879508	107879908	401	*
e80a_olap_1735	chr4	107889817	107890217	401	*
e80a_olap_1736	chr4	107991874	107992274	401	*
e80a_olap_1737	chr4	108071284	108071684	401	*
e80a_olap_1738	chr4	108179792	108180192	401	*
e80a_olap_1739	chr4	109341456	109341856	401	*
e80a_olap_1740	chr4	110231784	110232184	401	*
e80a_olap_1741	chr4	114858505	114858905	401	*
e80a_olap_1742	chr4	114999773	115000173	401	*
e80a_olap_1743	chr4	115969587	115969987	401	*
e80a_olap_1744	chr4	116053620	116054020	401	*
e80a_olap_1745	chr4	116123578	116123978	401	*
e80a_olap_1746	chr4	116221008	116221408	401	*
e80a_olap_1747	chr4	116251885	116252285	401	*
e80a_olap_1748	chr4	116394582	116394982	401	*
e80a_olap_1749	chr4	116478596	116478996	401	*
e80a_olap_1750	chr4	116555789	116556189	401	*
e80a_olap_1751	chr4	116708229	116708629	401	*
e80a_olap_1752	chr4	116807482	116807882	401	*
e80a_olap_1753	chr4	117120414	117120814	401	*
e80a_olap_1754	chr4	117262962	117263362	401	*
e80a_olap_1755	chr4	117272541	117272941	401	*
e80a_olap_1756	chr4	117391434	117391834	401	*
e80a_olap_1757	chr4	117576515	117576915	401	*
e80a_olap_1758	chr4	117633792	117634192	401	*
e80a_olap_1759	chr4	117637039	117637439	401	*
e80a_olap_1760	chr4	117644870	117645270	401	*
e80a_olap_1761	chr4	117646920	117647320	401	*
e80a_olap_1762	chr4	117661102	117661502	401	*
e80a_olap_1763	chr4	117813799	117814199	401	*
e80a_olap_1764	chr4	117871194	117871594	401	*
e80a_olap_1765	chr4	117872671	117873071	401	*
e80a_olap_1766	chr4	117891910	117892310	401	*
e80a_olap_1767	chr4	118029091	118029491	401	*
e80a_olap_1768	chr4	118070246	118070646	401	*
e80a_olap_1769	chr4	118083233	118083633	401	*
e80a_olap_1770	chr4	118101477	118101877	401	*
e80a_olap_1771	chr4	118127761	118128161	401	*
e80a_olap_1772	chr4	118179942	118180342	401	*
e80a_olap_1773	chr4	119105656	119106056	401	*
e80a_olap_1774	chr4	119174117	119174517	401	*
e80a_olap_1775	chr4	119223539	119223939	401	*
e80a_olap_1776	chr4	119232560	119232960	401	*
e80a_olap_1777	chr4	119239066	119239466	401	*
e80a_olap_1778	chr4	119294418	119294818	401	*
e80a_olap_1779	chr4	119370799	119371199	401	*
e80a_olap_1780	chr4	120316716	120317116	401	*
e80a_olap_1781	chr4	120671067	120671467	401	*
e80a_olap_1782	chr4	120721613	120722013	401	*
e80a_olap_1783	chr4	120858232	120858632	401	*
e80a_olap_1784	chr4	120992325	120992725	401	*
e80a_olap_1785	chr4	122834876	122835276	401	*
